Timestamp_ms,Value
188678,-0.045
188683,-0.041
188688,-0.045
188693,-0.051
188698,-0.050
188703,-0.043
188708,-0.038
188713,-0.039
188718,-0.040
188723,-0.037
188728,-0.034
188733,-0.030
188738,-0.031
188743,-0.034
188748,-0.036
188753,-0.034
188758,-0.030
188763,-0.029
188768,-0.033
188773,-0.035
188778,-0.032
188783,-0.026
188788,-0.023
188793,-0.021
188798,-0.020
188803,-0.018
188808,-0.017
188813,-0.014
188818,-0.015
188823,-0.016
188828,-0.017
188833,-0.010
188838,0.006
188843,0.025
188848,0.035
188853,0.035
188858,0.031
188863,0.023
188868,0.012
188873,0.000
188878,-0.006
188883,-0.008
188888,-0.010
188893,-0.014
188898,-0.014
188903,-0.014
188908,-0.014
188913,-0.016
188918,-0.013
188923,-0.011
188928,-0.016
188933,-0.010
188938,0.053
188943,0.230
188948,0.522
188953,0.800
188958,0.822
188963,0.428
188968,-0.233
188973,-0.766
188978,-0.886
188983,-0.655
188988,-0.357
188993,-0.171
188998,-0.091
189003,-0.043
189008,-0.003
189013,0.020
189018,0.030
189023,0.035
189028,0.039
189033,0.042
189038,0.047
189043,0.055
189048,0.063
189053,0.072
189058,0.077
189063,0.078
189068,0.077
189073,0.080
189078,0.086
189083,0.090
189088,0.093
189093,0.097
189098,0.104
189103,0.107
189108,0.103
189113,0.102
189118,0.108
189123,0.114
189128,0.118
189133,0.121
189138,0.129
189143,0.134
189148,0.135
189153,0.132
189158,0.134
189163,0.136
189168,0.137
189173,0.135
189178,0.135
189183,0.138
189188,0.139
189193,0.134
189198,0.129
189203,0.120
189208,0.111
189213,0.102
189218,0.094
189223,0.086
189228,0.075
189233,0.065
189238,0.059
189243,0.053
189248,0.044
189253,0.034
189258,0.030
189263,0.026
189268,0.019
189273,0.013
189278,0.008
189283,0.003
189288,-0.006
189293,-0.016
189298,-0.023
189303,-0.027
189308,-0.032
189313,-0.036
189318,-0.038
189323,-0.040
189328,-0.045
189333,-0.045
189338,-0.042
189343,-0.038
189348,-0.037
189353,-0.040
189358,-0.041
189363,-0.039
189368,-0.036
189373,-0.035
189378,-0.034
189383,-0.032
189388,-0.031
189393,-0.029
189398,-0.028
189403,-0.025
189408,-0.022
189413,-0.021
189418,-0.023
189423,-0.026
189428,-0.031
189433,-0.037
189438,-0.038
189443,-0.037
189448,-0.040
189453,-0.047
189458,-0.050
189463,-0.051
189468,-0.055
189473,-0.061
189478,-0.062
189483,-0.060
189488,-0.058
189493,-0.058
189498,-0.055
189503,-0.053
189508,-0.057
189513,-0.061
189518,-0.061
189523,-0.058
189528,-0.056
189533,-0.058
189538,-0.060
189543,-0.062
189548,-0.062
189553,-0.061
189558,-0.056
189563,-0.055
189568,-0.056
189573,-0.061
189578,-0.061
189583,-0.058
189588,-0.056
189593,-0.054
189598,-0.052
189603,-0.050
189608,-0.051
189613,-0.052
189618,-0.051
189623,-0.050
189628,-0.050
189633,-0.053
189638,-0.051
189643,-0.048
189648,-0.047
189653,-0.045
189658,-0.045
189663,-0.042
189668,-0.041
189673,-0.042
189678,-0.044
189683,-0.046
189688,-0.048
189693,-0.050
189698,-0.048
189703,-0.043
189708,-0.037
189713,-0.027
189718,-0.012
189723,0.004
189728,0.011
189733,0.006
189738,-0.005
189743,-0.013
189748,-0.016
189753,-0.022
189758,-0.026
189763,-0.027
189768,-0.028
189773,-0.034
189778,-0.036
189783,-0.037
189788,-0.034
189793,-0.029
189798,-0.026
189803,-0.031
189808,-0.037
189813,-0.012
189818,0.100
189823,0.341
189828,0.663
189833,0.858
189838,0.688
189843,0.136
189848,-0.488
189853,-0.808
189858,-0.718
189863,-0.441
189868,-0.224
189873,-0.129
189878,-0.085
189883,-0.045
189888,-0.016
189893,-0.007
189898,-0.006
189903,-0.004
189908,0.001
189913,0.008
189918,0.013
189923,0.016
189928,0.015
189933,0.016
189938,0.018
189943,0.024
189948,0.025
189953,0.026
189958,0.029
189963,0.036
189968,0.042
189973,0.045
189978,0.047
189983,0.050
189988,0.052
189993,0.056
189998,0.061
190003,0.065
190008,0.067
190013,0.069
190018,0.077
190023,0.082
190028,0.083
190033,0.084
190038,0.089
190043,0.094
190048,0.094
190053,0.090
190058,0.090
190063,0.095
190068,0.097
190073,0.091
190078,0.081
190083,0.073
190088,0.065
190093,0.057
190098,0.048
190103,0.044
190108,0.039
190113,0.032
190118,0.021
190123,0.012
190128,0.006
190133,0.005
190138,0.001
